955343	  293.3	  352.5	  189.0	... 	 3560.0	 3065.0	  631.2 .............
MSG	955344 -1 DISPLAY ON
955345	  293.3	  352.8	  189.0	... 	 3560.0	 3065.0	  631.2 .............
955347	  293.4	  352.4	  189.0	... 	 3560.0	 3065.0	  631.2 .............
955349	  293.5	  352.0	  189.0	... 	 3559.0	 3065.0	  631.2 .............
955351	  293.6	  351.0	  188.0	... 	 3560.0	 3065.0	  631.2 .............
955353	  293.8	  350.1	  188.0	... 	 3559.0	 3065.0	  631.2 .............
955355	  293.9	  349.3	  188.0	... 	 3559.0	 3065.0	  631.2 .............
955357	  293.9	  348.5	  188.0	... 	 3559.0	 3065.0	  631.2 .............
955359	  293.8	  347.6	  188.0	... 	 3559.0	 3065.0	  631.2 .............
955361	  293.7	  346.9	  188.0	... 	 3559.0	 3065.0	  631.1 .............
955363	  293.7	  346.3	  188.0	... 	 3559.0	 3065.0	  631.1 .............
955365	  293.6	  346.3	  189.0	... 	 3559.0	 3065.0	  631.1 .............
955367	  293.4	  346.2	  189.0	... 	 3559.0	 3065.0	  631.1 .............
955369	  293.1	  346.4	  189.0	... 	 3559.0	 3065.0	  631.1 .............
955371	  292.8	  346.8	  189.0	... 	 3559.0	 3065.0	  631.1 .............
955373	  292.7	  347.3	  189.0	... 	 3559.0	 3065.0	  631.1 .............
955375	  292.5	  347.8	  189.0	... 	 3559.0	 3064.0	  631.1 .............
955377	  292.4	  348.5	  189.0	... 	 3559.0	 3065.0	  631.1 .............
955379	  292.2	  349.4	  188.0	... 	 3559.0	 3064.0	  631.0 .............
955381	  292.2	  350.2	  188.0	... 	 3558.0	 3064.0	  631.0 .............
955383	  292.6	  351.0	  188.0	... 	 3559.0	 3064.0	  631.0 .............
955385	  293.2	  351.5	  189.0	... 	 3558.0	 3064.0	  631.0 .............
955387	  293.8	  351.9	  189.0	... 	 3558.0	 3064.0	  631.0 .............
955389	  294.3	  352.4	  189.0	... 	 3558.0	 3064.0	  631.0 .............
955391	  294.8	  352.5	  189.0	... 	 3558.0	 3064.0	  631.0 .............
955393	  295.3	  352.5	  189.0	... 	 3558.0	 3064.0	  631.0 .............
955395	  295.7	  352.6	  188.0	... 	 3558.0	 3064.0	  631.0 .............
955397	  295.7	  352.7	  188.0	... 	 3558.0	 3064.0	  631.0 .............
955399	  295.1	  353.9	  188.0	... 	 3558.0	 3064.0	  631.0 .............
955401	  294.6	  355.2	  188.0	... 	 3558.0	 3064.0	  631.0 .............
955403	  294.3	  356.5	  188.0	... 	 3558.0	 3063.0	  631.0 .............
955405	  294.2	  357.8	  188.0	... 	 3558.0	 3064.0	  630.9 .............
955407	  294.2	  359.0	  188.0	... 	 3558.0	 3063.0	  630.9 .............
955409	  294.3	  360.0	  189.0	... 	 3557.0	 3063.0	  630.9 .............
955411	  294.7	  360.9	  189.0	... 	 3557.0	 3063.0	  630.9 .............
955413	  295.4	  360.5	  189.0	... 	 3557.0	 3063.0	  630.9 .............
955415	  295.9	  360.1	  189.0	... 	 3557.0	 3063.0	  630.9 .............
955417	  296.4	  359.9	  189.0	... 	 3557.0	 3063.0	  630.9 .............
955419	  296.6	  359.9	  190.0	... 	 3557.0	 3063.0	  630.9 .............
955421	  296.8	  360.9	  190.0	... 	 3557.0	 3063.0	  630.9 .............
955423	  296.8	  362.0	  190.0	... 	 3557.0	 3063.0	  630.9 .............
955425	  296.5	  363.2	  190.0	... 	 3557.0	 3062.0	  630.9 .............
955427	  296.4	  364.3	  190.0	... 	 3557.0	 3062.0	  630.9 .............
955429	  296.2	  365.3	  191.0	... 	 3557.0	 3062.0	  630.9 .............
955431	  296.1	  366.1	  191.0	... 	 3557.0	 3062.0	  630.9 .............
955433	  295.9	  366.6	  191.0	... 	 3557.0	 3062.0	  631.0 .............
955435	  295.9	  366.2	  191.0	... 	 3556.0	 3062.0	  631.0 .............
955437	  296.0	  365.8	  191.0	... 	 3556.0	 3062.0	  631.0 .............
955439	  296.0	  365.5	  191.0	... 	 3556.0	 3062.0	  631.1 .............
955441	  296.0	  365.4	  191.0	... 	 3556.0	 3062.0	  631.1 .............
955443	  296.0	  365.3	  191.0	... 	 3556.0	 3062.0	  631.2 .............
955445	  296.1	  365.3	  191.0	... 	 3556.0	 3062.0	  631.2 .............
955447	  296.0	  365.2	  191.0	... 	 3556.0	 3062.0	  631.2 .............
955449	  295.8	  365.4	  191.0	... 	 3556.0	 3062.0	  631.3 .............
955451	  295.6	  365.8	  191.0	... 	 3556.0	 3062.0	  631.3 .............
955453	  295.1	  365.9	  191.0	... 	 3556.0	 3062.0	  631.3 .............
955455	  294.7	  365.8	  191.0	... 	 3556.0	 3062.0	  631.4 .............
955457	  294.3	  365.0	  191.0	... 	 3556.0	 3062.0	  631.4 .............
955459	  294.0	  364.1	  191.0	... 	 3556.0	 3062.0	  631.4 .............
955461	  293.6	  363.1	  191.0	... 	 3556.0	 3061.0	  631.4 .............
955463	  293.3	  362.0	  192.0	... 	 3556.0	 3061.0	  631.5 .............
955465	  293.1	  360.9	  192.0	... 	 3556.0	 3061.0	  631.5 .............
955467	  293.2	  360.0	  192.0	... 	 3556.0	 3061.0	  631.5 .............
955469	  293.3	  359.3	  192.0	... 	 3556.0	 3061.0	  631.5 .............
955471	  293.5	  359.3	  193.0	... 	 3556.0	 3061.0	  631.5 .............
955473	  293.8	  359.3	  193.0	... 	 3556.0	 3061.0	  631.5 .............
955475	  294.2	  359.3	  193.0	... 	 3556.0	 3061.0	  631.5 .............
955477	  294.5	  359.3	  193.0	... 	 3556.0	 3061.0	  631.5 .............
955479	  294.8	  359.2	  193.0	... 	 3556.0	 3061.0	  631.6 .............
955481	  295.0	  358.7	  193.0	... 	 3556.0	 3061.0	  631.6 .............
955483	  295.1	  358.1	  193.0	... 	 3556.0	 3061.0	  631.6 .............
955485	  295.0	  357.5	  193.0	... 	 3556.0	 3061.0	  631.6 .............
955487	  294.7	  357.0	  193.0	... 	 3556.0	 3061.0	  631.6 .............
955489	  294.4	  356.6	  193.0	... 	 3556.0	 3061.0	  631.7 .............
955491	  294.1	  356.2	  193.0	... 	 3555.0	 3061.0	  631.7 .............
955493	  293.8	  356.1	  193.0	... 	 3555.0	 3061.0	  631.7 .............
955495	  293.5	  356.4	  193.0	... 	 3556.0	 3061.0	  631.7 .............
955497	  294.4	  356.9	  194.0	... 	 3555.0	 3061.0	  631.8 .............
955499	  295.7	  357.1	  194.0	... 	 3556.0	 3061.0	  631.8 .............
EFIX R   955263	955499	238	  294.2	  353.1	    189
SSACC R  955501
955501	  299.1	  357.1	  194.0	... 	 3556.0	 3061.0	  631.8 .............
955503	  304.9	  357.2	  194.0	... 	 3556.0	 3061.0	  631.8 .............
955505	  313.9	  357.5	  194.0	... 	 3556.0	 3061.0	  631.8 .............
955507	  325.8	  358.1	  195.0	... 	 3556.0	 3061.0	  631.8 .............
955509	  337.8	  358.3	  195.0	... 	 3555.0	 3061.0	  631.8 .............
955511	  348.9	  358.2	  195.0	... 	 3555.0	 3061.0	  631.8 .............
955513	  360.1	  358.0	  195.0	... 	 3555.0	 3061.0	  631.8 .............
955515	  369.1	  357.8	  195.0	... 	 3555.0	 3061.0	  631.8 .............
ESACC R  955501	955515	16	  299.1	  357.1	  369.1	  357.8	   1.27	    103
SFIX R   955517
955517	  375.9	  357.6	  195.0	... 	 3555.0	 3061.0	  631.9 .............
955519	  379.5	  357.3	  194.0	... 	 3555.0	 3061.0	  631.9 .............
955521	  380.3	  356.8	  194.0	... 	 3556.0	 3061.0	  631.9 .............
955523	  381.1	  356.6	  194.0	... 	 3555.0	 3061.0	  631.9 .............
955525	  381.6	  356.8	  193.0	... 	 3555.0	 3061.0	  631.9 .............
955527	  382.9	  357.6	  193.0	... 	 3555.0	 3061.0	  631.9 .............
955529	  384.1	  358.3	  193.0	... 	 3555.0	 3061.0	  632.0 .............
955531	  385.2	  358.8	  193.0	... 	 3555.0	 3061.0	  632.0 .............
955533	  386.0	  358.9	  193.0	... 	 3555.0	 3061.0	  632.0 .............
955535	  386.3	  358.3	  193.0	... 	 3555.0	 3061.0	  632.0 .............
955537	  386.2	  357.8	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955539	  386.1	  357.2	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955541	  385.0	  356.5	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955543	  384.0	  355.8	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955545	  383.1	  355.2	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955547	  382.3	  354.9	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955549	  381.9	  355.2	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955551	  382.0	  355.3	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955553	  382.0	  355.2	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955555	  382.1	  355.2	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955557	  382.1	  355.1	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955559	  381.9	  355.1	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955561	  381.8	  355.0	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955563	  381.6	  355.1	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955565	  381.3	  355.5	  193.0	... 	 3555.0	 3061.0	  632.1 .............
955567	  381.1	  356.2	  193.0	... 	 3555.0	 3062.0	  632.1 .............
955569	  380.8	  357.2	  194.0	... 	 3555.0	 3061.0	  632.0 .............
955571	  380.6	  358.0	  194.0	... 	 3555.0	 3061.0	  632.0 .............
955573	  380.7	  358.6	  194.0	... 	 3555.0	 3061.0	  632.0 .............
955575	  380.8	  359.0	  195.0	... 	 3555.0	 3061.0	  632.0 .............
955577	  380.9	  359.1	  195.0	... 	 3555.0	 3061.0	  632.0 .............
955579	  381.1	  359.0	  195.0	... 	 3555.0	 3061.0	  632.0 .............
955581	  381.5	  358.8	  196.0	... 	 3554.0	 3061.0	  632.0 .............
955583	  381.8	  358.3	  196.0	... 	 3555.0	 3061.0	  632.0 .............
955585	  382.2	  357.8	  196.0	... 	 3554.0	 3061.0	  632.0 .............
955587	  382.5	  357.1	  196.0	... 	 3554.0	 3061.0	  632.0 .............
955589	  382.8	  356.6	  196.0	... 	 3554.0	 3061.0	  632.0 .............
955591	  383.0	  356.1	  196.0	... 	 3555.0	 3062.0	  632.0 .............
955593	  383.1	  355.9	  196.0	... 	 3554.0	 3062.0	  632.0 .............
955595	  383.2	  355.7	  196.0	... 	 3554.0	 3061.0	  632.0 .............
955597	  383.1	  355.6	  195.0	... 	 3554.0	 3061.0	  632.0 .............
955599	  383.0	  355.6	  195.0	... 	 3554.0	 3061.0	  632.0 .............
955601	  382.9	  355.9	  195.0	... 	 3554.0	 3062.0	  632.0 .............
955603	  382.8	  356.2	  194.0	... 	 3554.0	 3061.0	  632.0 .............
955605	  382.7	  356.6	  194.0	... 	 3554.0	 3062.0	  632.0 .............
955607	  382.6	  356.6	  194.0	... 	 3554.0	 3062.0	  632.0 .............
955609	  382.3	  357.1	  194.0	... 	 3554.0	 3062.0	  632.0 .............
955611	  381.9	  357.6	  194.0	... 	 3554.0	 3062.0	  632.0 .............
955613	  381.6	  358.1	  195.0	... 	 3554.0	 3062.0	  632.0 .............
955615	  381.5	  358.6	  195.0	... 	 3554.0	 3062.0	  632.0 .............
955617	  382.2	  359.1	  195.0	... 	 3554.0	 3062.0	  632.0 .............
955619	  383.0	  359.6	  196.0	... 	 3554.0	 3062.0	  632.0 .............
955621	  383.8	  360.2	  196.0	... 	 3554.0	 3062.0	  632.0 .............
955623	  384.8	  360.4	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955625	  386.0	  360.6	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955627	  386.6	  360.8	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955629	  387.1	  361.0	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955631	  386.6	  361.2	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955633	  386.1	  361.6	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955635	  385.5	  362.0	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955637	  385.0	  362.4	  197.0	... 	 3554.0	 3062.0	  632.0 .............
955639	  384.5	  362.9	  197.0	... 	 3554.0	 3062.0	  631.9 .............
955641	  384.5	  363.5	  198.0	... 	 3554.0	 3062.0	  631.9 .............
955643	  384.4	  364.1	  198.0	... 	 3555.0	 3062.0	  631.9 .............
955645	  384.5	  364.6	  198.0	... 	 3554.0	 3062.0	  631.9 .............
955647	  384.6	  364.8	  198.0	... 	 3554.0	 3062.0	  631.9 .............
955649	  384.7	  365.0	  197.0	... 	 3555.0	 3062.0	  631.8 .............
955651	  384.7	  365.0	  197.0	... 	 3555.0	 3062.0	  631.8 .............
955653	  384.7	  364.7	  197.0	... 	 3555.0	 3062.0	  631.8 .............
955655	  384.4	  364.3	  198.0	... 	 3555.0	 3062.0	  631.9 .............
955657	  384.2	  363.9	  198.0	... 	 3555.0	 3062.0	  631.9 .............
955659	  383.7	  363.6	  198.0	... 	 3555.0	 3062.0	  631.9 .............
955661	  383.2	  363.3	  198.0	... 	 3555.0	 3062.0	  631.9 .............
955663	  382.6	  362.8	  199.0	... 	 3555.0	 3062.0	  631.9 .............
955665	  382.1	  362.3	  199.0	... 	 3555.0	 3062.0	  631.9 .............
955667	  381.7	  361.4	  199.0	... 	 3555.0	 3062.0	  632.0 .............
955669	  381.4	  360.5	  198.0	... 	 3555.0	 3062.0	  632.0 .............
955671	  381.1	  359.7	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955673	  381.2	  359.5	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955675	  381.5	  359.4	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955677	  381.8	  359.5	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955679	  381.9	  359.7	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955681	  382.0	  360.4	  198.0	... 	 3555.0	 3061.0	  631.9 .............
955683	  382.4	  361.0	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955685	  383.1	  360.6	  198.0	... 	 3555.0	 3061.0	  632.0 .............
955687	  384.5	  359.8	  198.0	... 	 3555.0	 3060.0	  632.0 .............
EFIX R   955517	955687	172	  382.9	  358.9	    195
SSACC R  955689
